fecha,semana_iso,corpus,diario,provincia,region,ciudad_origen,url_medio,titular
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,"""Esto es una tragedia macroeconómica"": El demoledor diagnóstico de Emmanuel Álvarez Agis sobre el plan de Milei y Caputo"
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,El laberinto de Milei y Caputo: Alfredo Zaiat y Pablo Ibáñez desnudaron la encerrona del modelo libertario
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,Jorge Asís desnudó la trastienda de La Libertad Avanza: “La interna actual es por las cajas”
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,El gobierno de Milei ya es otro gobierno: los ejes del contundente editorial de Carlos Pagni
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,Alfredo Zaiat desnudó el documento del FMI: El Fondo advierte por la recesión y le baja el pulgar al plan de Milei
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,La trampa del RIGI: Alejandro Bercovich desnudó el esquema de megaganancias corporativas y más impuestos para el pueblo
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,"El ""Cuento de las tías"": Adorni acorralado por su patrimonio y el trasfondo de la política de Estado en YPF"
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,"El desafío de Villarruel, el blindaje de Milei a Adorni y la crisis de la basura en CABA"
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,"Melconian fulminó el esquema económico de Milei: ""Es un plan de supervivencia, no de estabilidad"""
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,Mayra Mendoza: “Si Evita estuviera entre nosotras militaría por la libertad de Cristina”
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,Declaración Jurada de Manuel Adorni: La investigación de Alconada Mon sobre bienes omitidos
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,El fin de la luna de miel: Tenembaum revela encuestas con más del 60% de imagen negativa para Milei
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,Plataformas digitales que ofrecen cuotas para deportes emergentes como las artes marciales mixtas
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,El fracaso del modelo Milei: Hasta Cavallo advierte que Caputo no tiene plan y el riesgo país no baja
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,"Álvarez Agis advierte sobre el plan de Milei para YPF: ""Es un retiro del Estado que pagarán las provincias"""
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,"Alfredo Zaiat explica por qué el modelo de Milei entró en un tobogán: el atraso cambiario destruye la industria, los dólares se van ""por la canaleta"" del ahorro y el FMI le soltó la mano."
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,DESTACADOS ANÁLISIS ECONÓMICO El laberinto de Milei y Caputo: Alfredo Zaiat y Pablo Ibáñez desnudaron la encerrona del modelo libertario
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,RADIOGRAFÍA DEL PODER Jorge Asís desnudó la trastienda de La Libertad Avanza: “La interna actual es por las cajas” ANÁLISIS POLÍTICO El gobierno de Milei ya es otro gobierno: los ejes del contundente editorial de Carlos Pagni
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,INFORME Alfredo Zaiat desnudó el documento del FMI: El Fondo advierte por la recesión y le baja el pulgar al plan de Milei ECONOMÍA La trampa del RIGI: Alejandro Bercovich desnudó el esquema de megaganancias corporativas y más impuestos para el pueblo
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,"CORRUPCIÓN ARGENTINA El ""Cuento de las tías"": Adorni acorralado por su patrimonio y el trasfondo de la política de Estado en YPF INTERNAS Y CAUSAS JUDICIALES El desafío de Villarruel, el blindaje de Milei a Adorni y la crisis de la basura en CABA"
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,"ECONOMÍA Melconian fulminó el esquema económico de Milei: ""Es un plan de supervivencia, no de estabilidad"" HOMENAJE A EVA PERÓN Mayra Mendoza: “Si Evita estuviera entre nosotras militaría por la libertad de Cristina”"
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,DATOS DUROS Declaración Jurada de Manuel Adorni: La investigación de Alconada Mon sobre bienes omitidos DATOS DUROS El fin de la luna de miel: Tenembaum revela encuestas con más del 60% de imagen negativa para Milei
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,DATOS Plataformas digitales que ofrecen cuotas para deportes emergentes como las artes marciales mixtas ECONOMÍA ARGENTINA El fracaso del modelo Milei: Hasta Cavallo advierte que Caputo no tiene plan y el riesgo país no baja
2026-06-19,2026-W25,provincial,5 DÍAS,Buenos Aires,AMBA,Quilmes,https://www.diario5dias.com.ar,Grooming en Quilmes: advierten sobre el aumento de los riesgos para chicos y adolescentes en redes sociales
2026-06-19,2026-W25,provincial,5 DÍAS,Buenos Aires,AMBA,Quilmes,https://www.diario5dias.com.ar,ACTUALIDAD Leer +
2026-06-19,2026-W25,provincial,5 DÍAS,Buenos Aires,AMBA,Quilmes,https://www.diario5dias.com.ar,"Claudio Denovitzer, presidente del paseo Comercial: ""Quilmes está cerca de un récord de locales vacíos en el centro"""
2026-06-19,2026-W25,provincial,5 DÍAS,Buenos Aires,AMBA,Quilmes,https://www.diario5dias.com.ar,A 400 metros de la cancha de Quilmes: abren consulta pública para avalar a una empresa que recicla tambores industriales
2026-06-19,2026-W25,provincial,5 DÍAS,Buenos Aires,AMBA,Quilmes,https://www.diario5dias.com.ar,La crisis económica en Quilmes: crece la cantidad de locales vacíos y en alquiler en pleno centro comercial
2026-06-19,2026-W25,provincial,5 DÍAS,Buenos Aires,AMBA,Quilmes,https://www.diario5dias.com.ar,Avanza la última etapa de obras para completar la pavimentación total del barrio Kolynos de Quilmes Oeste
2026-06-19,2026-W25,provincial,5 DÍAS,Buenos Aires,AMBA,Quilmes,https://www.diario5dias.com.ar,Justicia de Quilmes: Lo condenaron a 8 años de prisión y lo detuvieron por abusar de una chica de 13 años
2026-06-19,2026-W25,provincial,5 DÍAS,Buenos Aires,AMBA,Quilmes,https://www.diario5dias.com.ar,Bernal Oeste: un hombre sufrió graves quemaduras tras el incendio total de una vivienda precaria
2026-06-19,2026-W25,provincial,5 DÍAS,Buenos Aires,AMBA,Quilmes,https://www.diario5dias.com.ar,BERAZATEGUI leer +
2026-06-19,2026-W25,provincial,5 DÍAS,Buenos Aires,AMBA,Quilmes,https://www.diario5dias.com.ar,"La Sociedad de Fomento Plátanos cumple 70 años y celebra una historia de lucha, solidaridad y conquistas vecinales"
2026-06-19,2026-W25,provincial,5 DÍAS,Buenos Aires,AMBA,Quilmes,https://www.diario5dias.com.ar,Berazategui: Balor y Flavia Terigi recorrieron la futura Técnica 7
2026-06-19,2026-W25,provincial,5 DÍAS,Buenos Aires,AMBA,Quilmes,https://www.diario5dias.com.ar,Pescadores desparecidos: Familiares piden extender la búsqueda hacia la zona de Mar del Plata
2026-06-19,2026-W25,provincial,5 DÍAS,Buenos Aires,AMBA,Quilmes,https://www.diario5dias.com.ar,El documental “La maldición del Sauce” se estrena en el Club Mitre de Quilmes
2026-06-19,2026-W25,provincial,5 DÍAS,Buenos Aires,AMBA,Quilmes,https://www.diario5dias.com.ar,Quilmes: 15 años de cárcel para padrastro que embarazó a una nena de 12 años
2026-06-19,2026-W25,provincial,5 DÍAS,Buenos Aires,AMBA,Quilmes,https://www.diario5dias.com.ar,Rotary Club Ezpeleta entregó ropa y zapatillas nuevas a instituciones que ayudan a personas vulnerables
2026-06-19,2026-W25,provincial,5 DÍAS,Buenos Aires,AMBA,Quilmes,https://www.diario5dias.com.ar,PROVINCIA leer +
2026-06-19,2026-W25,provincial,5 DÍAS,Buenos Aires,AMBA,Quilmes,https://www.diario5dias.com.ar,Avanza el cuarto carril en la Autopista Buenos Aires-La Plata: cómo impactará en Quilmes y Berazategui
2026-06-19,2026-W25,provincial,5 DÍAS,Buenos Aires,AMBA,Quilmes,https://www.diario5dias.com.ar,La Provincia destinará $150 millones a la UNQ para la producción y distribución del programa “Súper Sopa” en barrios populares
2026-06-19,2026-W25,provincial,5 DÍAS,Buenos Aires,AMBA,Quilmes,https://www.diario5dias.com.ar,Álbumes del Mundial de contrabando desde Brasil y allanamientos en Lanús: Una causa millonaria
2026-06-19,2026-W25,provincial,5 DÍAS,Buenos Aires,AMBA,Quilmes,https://www.diario5dias.com.ar,Quilmes Oeste: organizan un locro solidario por el 20 de junio para colaborar con los Bomberos Voluntarios
2026-06-19,2026-W25,provincial,5 DÍAS,Buenos Aires,AMBA,Quilmes,https://www.diario5dias.com.ar,Primera B: Julián Beligoy será el árbitro del partido entre Brown y Argentino de Quilmes
2026-06-19,2026-W25,provincial,5 DÍAS,Buenos Aires,AMBA,Quilmes,https://www.diario5dias.com.ar,Primera Nacional: designaron a los árbitros y Quilmes ya conoce quién dirigirá ante Colegiales
